syl_suffix,signi_suffix,suffix1,suffix2,suffix3,suffix4,suffix5,suffix_phoncat1,suffix_phoncat2,suffix_phoncat3,suffix_phoncat4,suffix_phoncat5,suff_class,syl_praefix,signi_praefix,praefix1,praefix2,praefix3,praefix4,praefix5,praefix_phoncat1,praefix_phoncat2,praefix_phoncat3,praefix_phoncat4,praefix_phoncat5,prae_class,sonority0,sonority1,sonority2,sonority3,sonority4,sonority_ratio0,sonority_ratio1,sonority_ratio2,sonority_ratio3,sonority_ratio4,sonority_dir,syl_weight0,syl_weight1,syl_weight2,syl_weight3,syl_weight4,syl_open0,syl_open1,syl_open2,syl_open3,syl_open4,syl_phoncat0,syl_phoncat1,syl_phoncat2,syl_phoncat3,syl_phoncat4,onset_phoncat0,onset_phoncat1,onset_phoncat2,onset_phoncat3,onset_phoncat4,koda_phoncat0,koda_phoncat1,koda_phoncat2,koda_phoncat3,koda_phoncat4,nucleus_phoncat0,nucleus_phoncat1,nucleus_phoncat2,nucleus_phoncat3,nucleus_phoncat4,syl_len0,syl_len1,syl_len2,syl_len3,syl_len4,koda_len0,koda_len1,koda_len2,koda_len3,koda_len4,onset_len0,onset_len1,onset_len2,onset_len3,onset_len4,nucleus_len0,nucleus_len1,nucleus_len2,nucleus_len3,nucleus_len4,syl_cv0,syl_cv1,syl_cv2,syl_cv3,syl_cv4,cv_ratio0,cv_ratio1,cv_ratio2,cv_ratio3,cv_ratio4,pos,comp_struct,nomen,comp_len,Word,stress_class
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,11,9,12,13,6,3,4,6,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,3,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,V,R,F,1,agglomerieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,13,9,11,13,6,4,4,5,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,3,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,V,R,F,1,agglutinieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,11,7,9,9,6,3,3,4,4,0,light,light,light,light,light,c,o,c,o,c,K,CCL,CK,AL,LC,,CC,C,A,,,,,,C,K,L,K,L,L,2,3,2,2,2,1,0,1,0,1,0,2,1,1,0,1,2,1,2,2,VC,CCVV,CVC,CVV,VVC,1,1,2,0,0,N,R,T,1,Aggregation,ultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,6,11,9,9,8,6,3,4,4,2,0,light,light,light,light,light,c,c,o,o,c,K,CCK,CL,CL,CLC,,CC,C,C,C,,,,,C,K,K,L,L,L,2,4,2,2,3,1,1,0,0,1,0,2,1,1,1,1,1,2,2,2,VC,CCVC,CVV,CVV,CVVC,1,3,0,0,1,N,A,T,1,Aggressivitaet,ultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCL,ø,ø,ø,6,9,6,11,7,6,4,6,5,3,0,light,light,light,light,schwa,c,o,o,o,o,K,CL,L,CL,CK,,C,,C,C,,,,,,K,L,L,L,K,1,2,1,2,2,1,0,0,0,0,0,1,0,1,1,1,2,2,2,1,VC,CVV,VV,CVV,CV,1,0,0,0,1,N,N,T,1,Agiotage,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,ø,ø,ø,6,9,6,9,13,6,4,6,4,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CL,L,CL,CKC,,C,,C,C,,,,,C,K,L,L,L,K,1,2,1,3,3,1,0,0,0,1,0,1,0,1,1,1,2,2,2,1,VC,CVV,VV,CVV,CVC,1,0,0,0,2,V,N,F,1,agiotieren,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,6,9,7,9,9,6,4,3,4,4,0,light,light,light,light,light,c,o,c,o,c,K,CL,CK,AL,LC,,C,C,A,,,,,,C,K,L,K,L,L,1,2,2,2,2,1,0,1,0,1,0,1,1,1,0,1,2,1,2,2,VC,CVV,CVC,CVV,VVC,1,0,2,0,0,N,R,T,1,Agitation,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCL,ø,6,9,11,7,13,6,4,5,3,4,1,light,light,light,light,light,c,o,o,o,c,K,CL,CL,CL,CKC,,C,C,C,C,,,,,C,K,L,L,L,K,1,2,2,2,5,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,A,N,F,1,agitatorisch,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,6,11,9,10,12,6,2,4,3,4,1,light,light,light,light,light,c,c,o,c,c,K,ø,CL,ø,CKC,,CC,C,A,C,,C,,C,C,K,K,L,K,K,1,3,3,3,3,1,1,0,1,1,0,2,1,1,1,1,1,2,1,1,VC,CCVC,CVV,CVC,CVC,1,3,0,2,2,N,N,T,1,Agnostizismus,paenultima
ø,ø,e,ie,gie,ogie,logie,L,CL,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,6,10,7,10,9,6,3,3,5,4,0,light,light,light,light,light,c,c,o,o,o,K,CKC,CL,CL,CL,,C,C,C,C,,C,,,,K,K,L,L,L,1,3,2,2,3,1,1,0,0,0,0,1,1,1,1,1,1,2,2,2,VC,CVC,CVV,CVV,CVV,1,2,0,0,0,N,R,T,1,Aegyptologie,ultima
ø,ø,h,ch,sch,isch,gisch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,6,10,7,10,10,6,3,3,5,3,0,light,light,light,light,light,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,1,3,2,2,5,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,A,N,F,1,aegyptologisch,paenultima
keit,keit,t,it,eit,keit,gkeit,C,DC,CDC,CCDC,KCCDC,ø,ø,ø,A,ø,ø,ø,ø,L,LC,LCK,LCKC,LCKCC,ø,10,15,10,10,12,10,3,5,3,4,-1,light,heavy,light,light,light,o,c,o,c,c,L,CKCC,CL,CKC,CDC,,C,C,C,C,,CC,,C,C,L,K,L,K,D,2,5,2,3,4,0,2,0,1,1,0,1,1,1,1,2,1,2,1,2,VV,CVCC,CVV,CVC,CVVC,0,3,0,2,1,N,A,T,1,Ahnungslosigkeit,prima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCK,KCKC,ø,ø,6,7,7,11,11,6,3,3,5,3,1,light,light,light,light,schwa,c,c,o,o,c,K,CK,CL,CL,CKC,,C,C,C,C,,,,,C,K,K,L,L,K,1,2,2,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,N,N,T,1,Akademiker,antepaenultima
ø,ø,z,ø,ø,ø,ø,A,ø,ø,ø,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCK,KCKC,ø,ø,6,7,10,9,16,6,3,5,4,4,2,light,light,light,light,heavy,c,c,o,c,c,K,CK,CL,ø,ø,,C,C,,C,,,,C,CA,K,K,L,L,L,1,2,2,2,4,1,1,0,1,2,0,1,1,0,1,1,1,2,2,2,VC,CVC,CVV,ø,ø,1,2,0,0,1,N,ø,T,0,Akaroidharz,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCK,KCKC,ø,ø,6,7,7,11,10,6,3,3,3,3,1,light,light,light,light,light,c,c,c,c,c,K,CK,CK,CKC,CKC,,C,C,C,C,,,,C,C,K,K,K,K,K,1,2,2,3,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,VC,CVC,CVC,CVC,CVC,1,2,2,2,2,A,A,F,1,akatalektisch,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCK,KCCKC,ø,6,11,9,9,9,6,3,4,4,4,0,light,light,light,light,light,c,c,c,o,c,K,CCK,CK,AL,LC,,CC,C,A,,,,,,C,K,K,K,L,L,2,3,2,2,2,1,1,1,0,1,0,2,1,1,0,1,1,1,2,2,VC,CCVC,CVC,CVV,VVC,1,3,2,0,0,N,R,T,1,Akklamation,ultima
ø,ø,l,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCK,KCKC,ø,ø,6,7,9,11,11,6,3,4,5,3,1,light,light,light,light,schwa,c,c,o,o,c,K,CK,CL,CL,CKC,,C,C,C,C,,,,,C,K,K,L,L,K,2,2,2,2,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,A,R,F,1,akkomodabel,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCK,KCKC,ø,ø,6,7,9,9,13,6,3,4,4,4,1,light,light,light,light,schwa,c,c,o,o,c,K,CK,CL,CL,CKC,,C,C,C,C,,,,,C,K,K,L,L,K,2,2,2,3,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,V,R,F,1,akkomodieren,paenultima
ø,ø,t,ø,ø,ø,ø,N,ø,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,6,10,10,12,11,6,3,3,6,5,1,light,light,light,schwa,light,c,c,c,o,o,K,CKC,CKC,CK,ø,,C,C,C,C,,C,C,,,K,K,K,K,N,2,3,2,3,4,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2,VC,CVC,CVC,CV,CVV,1,2,2,1,0,N,R,T,1,Akkompagnement,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,6,10,10,14,13,6,3,3,7,4,1,light,light,light,light,schwa,c,c,c,o,c,K,CKC,CKC,CL,CKC,,C,C,C,C,,C,C,,C,K,K,K,L,K,2,3,2,4,3,1,1,1,0,1,0,1,1,1,1,1,1,1,2,1,VC,CVC,CVC,CVV,CVC,1,2,2,0,2,V,R,F,1,akkompagnieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,11,9,9,13,6,3,4,4,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,3,3,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,V,V,F,1,akkreditieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCK,KCKC,KCKCC,ø,6,13,9,12,13,6,4,4,6,4,1,light,light,light,light,schwa,c,c,o,o,c,K,CKC,CL,CL,CKC,,C,C,C,C,,C,,,C,K,K,L,L,K,2,3,2,3,3,1,1,0,0,1,0,1,1,1,1,1,1,2,2,1,VC,CVC,CVV,CVV,CVC,1,2,0,0,2,V,R,F,1,akkulturieren,paenultima
ø,ø,r,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCL,ø,6,9,11,14,11,6,4,5,7,3,1,light,light,light,light,light,c,o,o,o,c,K,CL,CL,CL,CKC,,C,C,C,C,,,,,C,K,L,L,L,K,2,2,2,2,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,N,R,T,1,Akkumulator,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCL,ø,6,9,11,12,13,6,4,5,6,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CL,CL,CL,CKC,,C,C,C,C,,,,,C,K,L,L,L,K,2,2,2,3,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,V,R,F,1,akkumulieren,paenultima
ø,ø,e,ø,ø,ø,ø,K,CK,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,6,9,10,7,7,6,4,5,3,3,0,light,light,light,light,schwa,c,o,c,c,o,K,CL,CK,CK,CK,,C,C,C,C,,,,,,K,L,K,K,K,2,2,2,3,2,1,0,1,1,0,0,1,1,1,1,1,2,1,1,1,VC,CVV,CVC,CVC,CV,1,0,2,2,1,N,A,T,1,Akkuratesse,paenultima
on,ø,n,on,ion,tion,ition,C,LC,LLC,ALLC,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,10,9,9,9,6,3,4,4,4,0,light,light,light,light,light,c,o,o,o,c,K,CCL,CL,AL,LC,,CC,C,A,,,,,,C,K,L,L,L,L,2,3,2,2,2,1,0,0,0,1,0,2,1,1,0,1,2,2,2,2,VC,CCVV,CVV,CVV,VVC,1,1,0,0,0,N,R,T,1,Akquisition,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,10,9,7,13,6,3,4,3,4,1,light,light,light,light,light,c,o,o,o,c,K,CCL,CL,CL,CKC,,CC,C,C,C,,,,,C,K,L,L,L,K,2,3,2,2,5,1,0,0,0,1,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CVC,1,1,0,0,2,A,N,F,1,akquisitorisch,paenultima
ø,ø,e,ie,ø,ø,ø,L,CL,ø,ø,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,11,9,7,12,6,3,4,3,6,0,light,light,light,light,light,c,o,o,c,o,K,CCL,CL,CK,CL,,CC,C,C,C,,,,,,K,L,L,K,L,1,3,2,2,3,1,0,0,1,0,0,2,1,1,1,1,2,2,1,2,VC,CCVV,CVV,CVC,CVV,1,1,0,2,0,N,ø,T,0,Akromegalie,ultima
ø,ø,e,ie,ø,ø,ø,K,ø,ø,ø,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,11,7,12,6,6,3,3,6,6,0,light,light,light,light,schwa,c,o,o,o,o,K,CCL,CL,CL,ø,,CC,C,C,,,,,,,K,L,L,L,K,1,3,2,2,1,1,0,0,0,0,0,2,1,1,0,1,2,2,2,1,VC,CCVV,CVV,CVV,ø,1,1,0,0,0,N,ø,T,0,Akroterie,antepaenultima
on,ø,n,on,ion,ø,ø,C,KC,LKC,CLKC,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,6,11,7,12,9,6,3,3,6,4,0,light,light,light,light,light,c,o,o,o,c,K,CCL,CL,CL,KC,,CC,C,C,,,,,,C,K,L,L,L,K,1,3,2,2,2,1,0,0,0,1,0,2,1,1,0,1,2,2,2,1,VC,CCVV,CVV,CVV,VC,1,1,0,0,1,N,ø,T,0,Akroterion,antepaenultima
ø,ø,e,ø,ø,ø,ø,K,CK,LCK,CLCK,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,6,11,7,11,10,6,3,3,5,5,0,light,light,light,light,schwa,c,o,o,o,o,K,CCL,AL,CL,CK,,CC,A,C,C,,,,,,K,L,L,L,K,1,3,2,3,2,1,0,0,0,0,0,2,1,1,1,1,2,2,2,1,VC,CCVV,CVV,CVV,CV,1,1,0,0,1,N,A,T,1,Akrozephale,paenultima
ø,ø,e,ie,ø,ø,ø,L,CL,ø,ø,ø,ø,A,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,6,11,7,7,12,6,3,3,3,6,0,light,light,light,light,light,c,o,o,c,o,K,CCL,AL,CK,CL,,CC,A,C,C,,,,,,K,L,L,K,L,1,3,2,3,3,1,0,0,1,0,0,2,1,1,1,1,2,2,1,2,VC,CCVV,CVV,CVC,CVV,1,1,0,2,0,N,A,T,1,Akrozephalie,ultima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,7,9,9,9,11,3,4,4,4,3,0,light,light,light,light,schwa,c,o,o,o,c,KC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,2,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,N,N,T,1,Aktinometer,paenultima
mus,ø,s,us,mus,smus,ismus,C,KC,CKC,CCKC,KCCKC,noacc,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,9,6,12,12,3,4,6,4,4,1,light,light,light,light,light,c,o,o,c,c,KC,AL,L,CKC,CKC,,A,,C,C,C,,,C,C,K,L,L,K,K,2,2,1,3,3,1,0,0,1,1,0,1,0,1,1,1,2,2,1,1,VC,CVV,VV,CVC,CVC,1,0,0,2,2,N,N,T,1,Aktionismus,paenultima
ø,ø,h,ch,sch,isch,tisch,C,KC,CKC,CCKC,KCCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,9,6,12,10,3,4,6,4,3,0,light,light,light,light,light,c,o,o,c,c,KC,AL,L,CKC,CKC,,A,,C,C,C,,,C,C,K,L,L,K,K,2,2,1,2,6,1,0,0,1,1,0,1,0,1,1,1,2,2,1,1,VC,CVV,VV,CVC,CVC,1,0,0,2,2,A,N,F,1,aktionistisch,paenultima
t1t,ø,t,et,aet,taet,itaet,C,LC,CLC,LCLC,CLCLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,7,9,6,12,8,3,4,6,6,2,0,light,light,light,light,light,c,o,c,o,c,KC,CL,K,CL,CLC,,C,,C,C,C,,,,C,K,L,K,L,L,2,2,1,2,3,1,0,1,0,1,0,1,0,1,1,1,2,1,2,2,VC,CVV,VC,CVV,CVVC,1,0,1,0,1,N,R,T,1,Aktualitaet,ultima
ø,us,s,us,ø,ø,ø,C,KC,LKC,CLKC,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,ø,ø,7,9,10,12,9,3,4,10,6,4,0,light,light,light,light,light,c,o,o,o,c,KC,CL,L,CL,KC,,C,,C,,C,,,,C,K,L,L,L,K,2,2,1,2,2,1,0,0,0,1,0,1,0,1,0,1,2,2,2,1,VC,CVV,VV,CVV,VC,1,0,0,0,1,N,ø,T,0,Aktuarius,antepaenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,6,9,13,9,13,6,4,3,4,4,1,light,light,heavy,light,schwa,c,o,c,o,c,K,CL,CKCC,CL,CKC,,C,C,C,C,,,CC,,C,K,L,K,L,K,1,2,4,3,3,1,0,2,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVCC,CVV,CVC,1,0,3,0,2,V,R,F,1,akupunktieren,paenultima
ø,ø,r,ø,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,7,10,14,11,3,3,5,7,3,1,light,light,light,light,light,c,o,o,o,c,KC,AL,CL,CL,CKC,,A,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,2,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,N,R,T,1,Akzelerator,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,7,10,12,13,3,3,5,6,4,1,light,light,light,light,schwa,c,o,o,o,c,KC,AL,CL,CL,CKC,,A,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,3,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,V,R,F,1,akzelerieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,LLCKC,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,10,9,8,13,3,3,4,8,4,1,light,light,light,light,schwa,c,c,o,o,c,KC,ø,CL,L,CKC,,A,C,,C,C,C,,,C,K,K,L,L,K,2,3,2,2,3,1,1,0,0,1,0,1,1,0,1,1,1,2,2,1,VC,CVC,CVV,VV,CVC,1,2,0,0,2,V,N,F,1,akzentuieren,paenultima
rung,ø,g,ng,ung,rung,erung,C,KC,CKC,LCKC,LLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,10,9,8,15,3,3,4,8,5,1,light,light,light,light,light,c,c,o,o,c,KC,ø,CL,L,CKC,,A,C,,C,C,C,,,C,K,K,L,L,K,2,3,2,2,4,1,1,0,0,1,0,1,1,0,1,1,1,2,2,1,VC,CVC,CVV,VV,CVC,1,2,0,0,2,N,V,T,1,Akzentuierung,paenultima
on,ø,n,on,ion,tion,ation,C,LC,LLC,ALLC,KALLC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,8,7,9,9,3,2,3,4,4,0,light,light,light,light,light,c,c,c,o,c,KC,ø,CK,AL,LC,,A,C,A,,C,C,,,C,K,K,K,L,L,2,3,2,2,2,1,1,1,0,1,0,1,1,1,0,1,1,1,2,2,VC,CVC,CVC,CVV,VVC,1,2,2,0,0,N,N,T,1,Akzeptation,ultima
ø,ø,l,ø,ø,ø,ø,C,KC,LKC,ø,ø,ø,ø,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,7,9,10,9,10,3,4,3,4,5,0,light,light,light,light,light,c,o,c,o,c,KC,AL,CKC,AL,KC,,A,C,A,,C,,C,,C,K,L,K,L,K,2,2,3,2,3,1,0,1,0,1,0,1,1,1,0,1,2,1,2,1,VC,CVV,CVC,CVV,VC,1,0,2,0,1,A,N,F,1,akzidentiell,ultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,ø,ø,ø,ø,6,14,11,9,13,6,7,5,4,4,0,light,light,light,light,schwa,c,o,o,o,c,K,ø,CL,CL,CKC,,C,C,C,C,,,,,C,K,D,L,L,K,1,3,2,3,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,V,N,F,1,alaunisieren,paenultima
ø,ø,e,ie,ø,ø,ø,L,CL,ø,ø,ø,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,10,9,11,11,12,5,4,5,5,6,0,light,light,light,light,light,c,o,o,o,o,KC,CL,CL,CL,CL,,C,C,C,C,C,,,,,K,L,L,L,L,2,2,2,2,3,1,0,0,0,0,0,1,1,1,1,1,2,2,2,2,VC,CVV,CVV,CVV,CVV,1,0,0,0,0,N,N,T,1,Albuminurie,ultima
risch,ø,h,ch,sch,isch,risch,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,ø,ø,ø,6,10,6,7,13,6,5,6,3,4,1,light,light,light,light,light,c,o,c,o,c,K,CL,K,CL,CKC,,C,,C,C,,,,,C,K,L,K,L,K,1,2,1,2,5,1,0,1,0,1,0,1,0,1,1,1,2,1,2,1,VC,CVV,VC,CVV,CVC,1,0,1,0,2,A,ø,F,0,aleatorisch,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,ø,ø,ø,6,12,6,11,13,6,6,6,5,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CL,L,CL,CKC,,C,,C,C,,,,,C,K,L,L,L,K,1,2,1,3,3,1,0,0,0,1,0,1,0,1,1,1,2,2,2,1,VC,CVV,VV,CVV,CVC,1,0,0,0,2,V,R,F,1,alienieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,CLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCK,ø,6,12,12,9,13,6,6,4,4,4,1,light,light,light,light,schwa,c,o,c,o,c,K,CL,CKC,CL,CKC,,C,C,C,C,,,C,,C,K,L,K,L,K,1,2,3,3,3,1,0,1,0,1,0,1,1,1,1,1,2,1,2,1,VC,CVV,CVC,CVV,CVC,1,0,2,0,2,V,R,F,1,alimentieren,paenultima
ren,ø,n,en,ren,eren,ieren,C,KC,CKC,LCKC,LLCKC,ø,a,ø,a,ø,ø,ø,ø,K,KC,KCL,KCLC,KCLCL,ø,6,12,9,8,13,6,6,4,8,4,1,light,light,light,light,schwa,c,o,o,o,c,K,CL,CL,L,CKC,,C,C,,C,,,,,C,K,L,L,L,K,1,2,2,2,3,1,0,0,0,1,0,1,1,0,1,1,2,2,2,1,VC,CVV,CVV,VV,CVC,1,0,0,0,2,V,N,F,1,alineieren,paenultima
ø,ø,r,er,ø,ø,ø,C,KC,CKC,LCKC,CLCKC,ø,ø,ø,A,ø,ø,ø,ø,K,KC,KCC,KCCL,KCCLC,ø,10,7,7,12,11,5,3,3,6,3,0,light,light,light,light,schwa,c,o,o,o,c,KC,CL,CL,CL,CKC,,C,C,C,C,C,,,,C,K,L,L,L,K,2,2,2,2,3,1,0,0,0,1,0,1,1,1,1,1,2,2,2,1,VC,CVV,CVV,CVV,CVC,1,0,0,0,2,N,N,T,1,Alkoholiker,antepaenultima
